id,ra,dec,rad,tmin,duration,caldb,irf,emin,emax
002472, 55.7155, 53.8258,  5.0000,664702080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002473, 55.9850, 53.7041,  5.0000,664704000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002474, 56.2530, 53.5818,  5.0000,664705920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002475, 56.5193, 53.4590,  5.0000,664707840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002476, 56.7841, 53.3355,  5.0000,664709760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002477, 57.0474, 53.2114,  5.0000,664761600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002478, 57.3091, 53.0868,  5.0000,664763520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002479, 57.5694, 52.9615,  5.0000,664765440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002480, 57.8280, 52.8357,  5.0000,664767360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002481, 58.0852, 52.7094,  5.0000,664769280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002482, 58.3409, 52.5824,  5.0000,664771200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002483, 58.5951, 52.4549,  5.0000,664773120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002484, 58.8478, 52.3269,  5.0000,664775040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002485, 59.0990, 52.1983,  5.0000,664776960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002486, 59.3488, 52.0692,  5.0000,664778880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002487, 59.5971, 51.9395,  5.0000,664780800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002488, 59.8439, 51.8093,  5.0000,664782720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002489, 60.0894, 51.6786,  5.0000,664784640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002490,295.1036, 24.4607,  5.0000,664786560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002491,295.2123, 24.6350,  5.0000,664788480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002492,295.3214, 24.8092,  5.0000,664790400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002493,295.4308, 24.9834,  5.0000,664792320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002494,295.5404, 25.1575,  5.0000,664794240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002495,295.6504, 25.3316,  5.0000,664796160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002496,295.7606, 25.5055,  5.0000,664848000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002497,295.8712, 25.6794,  5.0000,664849920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002498,295.9821, 25.8532,  5.0000,664851840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002499,296.0933, 26.0269,  5.0000,664853760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002500,296.2048, 26.2006,  5.0000,664855680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002501,296.3166, 26.3741,  5.0000,664857600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002502,296.4288, 26.5476,  5.0000,664859520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002503,296.5413, 26.7210,  5.0000,664861440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002504,296.6541, 26.8943,  5.0000,664863360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002505,296.7673, 27.0675,  5.0000,664865280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002506,296.8808, 27.2407,  5.0000,664867200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002507,296.9946, 27.4138,  5.0000,664869120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002508,297.1088, 27.5867,  5.0000,664871040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002509,297.2233, 27.7596,  5.0000,664872960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002510,297.3382, 27.9324,  5.0000,664874880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002511,297.4535, 28.1051,  5.0000,664876800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002512,297.5691, 28.2777,  5.0000,664878720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002513,297.6850, 28.4503,  5.0000,664880640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002514,297.8014, 28.6227,  5.0000,664882560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002515,297.9181, 28.7950,  5.0000,664934400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002516,298.0352, 28.9673,  5.0000,664936320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002517,298.1526, 29.1394,  5.0000,664938240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002518,298.2705, 29.3115,  5.0000,664940160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002519,298.3887, 29.4834,  5.0000,664942080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002520,298.5073, 29.6553,  5.0000,664944000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002521,298.6263, 29.8271,  5.0000,664945920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002522,298.7457, 29.9987,  5.0000,664947840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002523,298.8655, 30.1703,  5.0000,664949760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002524,298.9858, 30.3417,  5.0000,664951680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002525,299.1064, 30.5131,  5.0000,664953600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002526,299.2274, 30.6843,  5.0000,664955520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002527,299.3489, 30.8554,  5.0000,664957440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002528,299.4708, 31.0265,  5.0000,664959360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002529,299.5931, 31.1974,  5.0000,664961280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002530,299.7158, 31.3682,  5.0000,664963200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002531,299.8390, 31.5389,  5.0000,664965120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002532,299.9626, 31.7095,  5.0000,664967040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002533,300.0866, 31.8800,  5.0000,664968960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002534,300.2111, 32.0503,  5.0000,665020800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002535,300.3361, 32.2206,  5.0000,665022720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002536,300.4615, 32.3907,  5.0000,665024640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002537,300.5874, 32.5607,  5.0000,665026560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002538,300.7137, 32.7306,  5.0000,665028480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002539,300.8405, 32.9003,  5.0000,665030400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002540,300.9678, 33.0700,  5.0000,665032320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002541,301.0956, 33.2395,  5.0000,665034240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002542,301.2238, 33.4089,  5.0000,665036160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002543,301.3526, 33.5782,  5.0000,665038080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002544,301.4818, 33.7473,  5.0000,665040000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002545,301.6115, 33.9163,  5.0000,665041920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002546,301.7417, 34.0852,  5.0000,665043840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002547,301.8725, 34.2540,  5.0000,665045760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002548,302.0037, 34.4226,  5.0000,665047680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002549,302.1355, 34.5911,  5.0000,665049600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002550,302.2678, 34.7594,  5.0000,665051520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002551,302.4006, 34.9276,  5.0000,665053440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002552,302.5340, 35.0957,  5.0000,665055360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002553,302.6679, 35.2636,  5.0000,665107200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002554,302.8023, 35.4314,  5.0000,665109120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002555,302.9373, 35.5991,  5.0000,665111040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002556,303.0728, 35.7666,  5.0000,665112960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002557,303.2089, 35.9339,  5.0000,665114880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002558,303.3456, 36.1012,  5.0000,665116800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002559,303.4828, 36.2682,  5.0000,665118720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002560,303.6207, 36.4351,  5.0000,665120640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002561,303.7590, 36.6019,  5.0000,665122560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002562,303.8980, 36.7685,  5.0000,665124480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002563,304.0376, 36.9349,  5.0000,665126400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002564,304.1778, 37.1012,  5.0000,665128320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002565,304.3185, 37.2674,  5.0000,665130240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002566,304.4599, 37.4333,  5.0000,665132160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002567,304.6019, 37.5991,  5.0000,665134080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002568,304.7446, 37.7648,  5.0000,665136000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002569,304.8878, 37.9303,  5.0000,665137920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002570,305.0317, 38.0956,  5.0000,665139840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002571,305.1762, 38.2607,  5.0000,665141760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002572,305.3214, 38.4257,  5.0000,665193600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002573,305.4672, 38.5905,  5.0000,665195520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002574,305.6137, 38.7551,  5.0000,665197440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002575,305.7608, 38.9195,  5.0000,665199360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002576,305.9086, 39.0838,  5.0000,665201280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002577,306.0571, 39.2479,  5.0000,665203200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002578,306.2063, 39.4118,  5.0000,665205120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002579,306.3562, 39.5755,  5.0000,665207040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002580,306.5067, 39.7391,  5.0000,665208960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002581,306.6580, 39.9024,  5.0000,665210880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002582,306.8099, 40.0655,  5.0000,665212800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002583,306.9626, 40.2285,  5.0000,665214720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002584,307.1160, 40.3913,  5.0000,665216640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002585,307.2702, 40.5538,  5.0000,665218560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002586,307.4251, 40.7162,  5.0000,665220480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002587,307.5807, 40.8784,  5.0000,665222400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002588,307.7371, 41.0404,  5.0000,665224320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002589,307.8942, 41.2021,  5.0000,665226240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002590,308.0521, 41.3637,  5.0000,665228160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002591,308.2108, 41.5250,  5.0000,665280000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002592,308.3702, 41.6861,  5.0000,665281920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002593,308.5305, 41.8471,  5.0000,665283840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002594,308.6915, 42.0078,  5.0000,665285760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002595,308.8533, 42.1682,  5.0000,665287680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002596,309.0160, 42.3285,  5.0000,665289600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002597,309.1794, 42.4885,  5.0000,665291520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002598,309.3437, 42.6483,  5.0000,665293440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002599,309.5088, 42.8079,  5.0000,665295360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002600,309.6748, 42.9673,  5.0000,665297280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002601,309.8416, 43.1264,  5.0000,665299200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002602,310.0093, 43.2853,  5.0000,665301120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002603,310.1778, 43.4439,  5.0000,665303040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002604,310.3472, 43.6023,  5.0000,665304960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002605,310.5175, 43.7605,  5.0000,665306880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002606,310.6887, 43.9184,  5.0000,665308800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002607,310.8607, 44.0760,  5.0000,665310720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002608,311.0337, 44.2334,  5.0000,665312640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002609,311.2076, 44.3906,  5.0000,665314560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002610,311.3824, 44.5475,  5.0000,665366400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002611,311.5582, 44.7041,  5.0000,665368320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002612,311.7348, 44.8605,  5.0000,665370240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002613,311.9125, 45.0166,  5.0000,665372160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002614,312.0911, 45.1724,  5.0000,665374080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002615,312.2706, 45.3280,  5.0000,665376000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002616,312.4511, 45.4833,  5.0000,665377920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002617,312.6326, 45.6383,  5.0000,665379840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002618,312.8151, 45.7930,  5.0000,665381760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002619,312.9987, 45.9475,  5.0000,665383680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002620,313.1832, 46.1016,  5.0000,665385600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002621,313.3687, 46.2555,  5.0000,665387520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002622,313.5553, 46.4090,  5.0000,665389440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002623,313.7429, 46.5623,  5.0000,665391360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002624,313.9315, 46.7153,  5.0000,665393280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002625,314.1213, 46.8680,  5.0000,665395200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002626,314.3120, 47.0203,  5.0000,665397120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002627,314.5039, 47.1724,  5.0000,665399040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002628,314.6968, 47.3241,  5.0000,665400960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002629,314.8909, 47.4755,  5.0000,665452800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002630,315.0860, 47.6266,  5.0000,665454720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002631,315.2823, 47.7774,  5.0000,665456640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002632,315.4797, 47.9278,  5.0000,665458560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002633,315.6782, 48.0779,  5.0000,665460480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002634,315.8779, 48.2277,  5.0000,665462400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002635,316.0788, 48.3771,  5.0000,665464320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002636,316.2808, 48.5262,  5.0000,665466240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002637,316.4839, 48.6750,  5.0000,665468160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002638,316.6883, 48.8234,  5.0000,665470080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002639,316.8939, 48.9714,  5.0000,665472000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002640,317.1007, 49.1191,  5.0000,665473920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002641,317.3087, 49.2664,  5.0000,665475840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002642,317.5179, 49.4133,  5.0000,665477760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002643,317.7284, 49.5599,  5.0000,665479680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002644,317.9401, 49.7061,  5.0000,665481600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002645,318.1531, 49.8519,  5.0000,665483520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002646,318.3673, 49.9974,  5.0000,665485440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002647,318.5829, 50.1424,  5.0000,665487360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002648,318.7997, 50.2871,  5.0000,665539200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002649,319.0179, 50.4313,  5.0000,665541120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002650,319.2373, 50.5752,  5.0000,665543040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002651,319.4581, 50.7186,  5.0000,665544960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002652,319.6803, 50.8616,  5.0000,665546880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002653,319.9038, 51.0043,  5.0000,665548800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002654,320.1286, 51.1465,  5.0000,665550720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002655,320.3548, 51.2882,  5.0000,665552640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002656,320.5824, 51.4296,  5.0000,665554560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002657,320.8115, 51.5705,  5.0000,665556480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002658,321.0419, 51.7110,  5.0000,665558400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002659,321.2737, 51.8510,  5.0000,665560320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002660,321.5070, 51.9905,  5.0000,665562240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002661,321.7417, 52.1297,  5.0000,665564160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002662,321.9778, 52.2683,  5.0000,665566080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002663,322.2155, 52.4065,  5.0000,665568000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002664,322.4546, 52.5442,  5.0000,665569920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002665,322.6952, 52.6815,  5.0000,665571840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002666,322.9373, 52.8182,  5.0000,665573760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002667,323.1809, 52.9545,  5.0000,665625600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002668,323.4260, 53.0903,  5.0000,665627520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002669,323.6727, 53.2256,  5.0000,665629440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002670,323.9209, 53.3604,  5.0000,665631360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002671,324.1707, 53.4947,  5.0000,665633280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002672,324.4220, 53.6284,  5.0000,665635200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002673,324.6749, 53.7617,  5.0000,665637120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002674,324.9295, 53.8944,  5.0000,665639040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002675,325.1856, 54.0265,  5.0000,665640960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002676,325.4433, 54.1582,  5.0000,665642880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002677,325.7027, 54.2893,  5.0000,665644800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002678,325.9637, 54.4198,  5.0000,665646720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002679,326.2264, 54.5498,  5.0000,665648640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002680,326.4907, 54.6792,  5.0000,665650560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002681,326.7567, 54.8081,  5.0000,665652480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002682,327.0244, 54.9364,  5.0000,665654400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002683,327.2937, 55.0641,  5.0000,665656320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002684,327.5648, 55.1912,  5.0000,665658240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002685,327.8376, 55.3177,  5.0000,665660160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002686,328.1122, 55.4436,  5.0000,665712000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002687,328.3884, 55.5689,  5.0000,665713920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002688,328.6665, 55.6936,  5.0000,665715840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002689,328.9462, 55.8176,  5.0000,665717760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002690,329.2278, 55.9411,  5.0000,665719680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002691,329.5111, 56.0638,  5.0000,665721600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002692,329.7963, 56.1860,  5.0000,665723520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002693,330.0832, 56.3075,  5.0000,665725440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002694,330.3719, 56.4283,  5.0000,665727360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002695,330.6625, 56.5485,  5.0000,665729280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002696,330.9549, 56.6680,  5.0000,665731200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002697,331.2492, 56.7868,  5.0000,665733120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002698,331.5452, 56.9050,  5.0000,665735040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002699,331.8432, 57.0224,  5.0000,665736960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002700,332.1430, 57.1392,  5.0000,665738880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002701,332.4447, 57.2552,  5.0000,665740800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002702,332.7483, 57.3705,  5.0000,665742720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002703,333.0538, 57.4851,  5.0000,665744640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002704,333.3612, 57.5989,  5.0000,665746560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002705,333.6705, 57.7121,  5.0000,665798400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002706,333.9817, 57.8244,  5.0000,665800320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002707,334.2949, 57.9360,  5.0000,665802240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002708,334.6100, 58.0469,  5.0000,665804160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002709,334.9270, 58.1569,  5.0000,665806080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002710,335.2460, 58.2662,  5.0000,665808000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002711,335.5669, 58.3747,  5.0000,665809920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002712,335.8898, 58.4824,  5.0000,665811840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002713,336.2147, 58.5893,  5.0000,665813760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002714,336.5415, 58.6954,  5.0000,665815680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002715,336.8703, 58.8007,  5.0000,665817600.0000,1800.0000,prod3b-v2,North_z40_50h,0.013,199.0
