N	filename	GLON	GLAT	R_pwn	R_pwn_deg	distance	cr_fl_01	cr_fl_1	nh	age	X	Y	Z	v_X	v_Y	v_Z	v_3d	E_sn	M_ej	l0	t0	eta	eps	ebreak	alpha1	alpha2	Tfir	Ufir	Tnir	Unir
1306	./spectra/ph_sed_pwn_1306.txt	-64.29849202286148	0.18824850218276587	0.31101249277525145	0.0029994350259142954	11.88203981191733	2.2389248438366136e-07	1.8247267030315062e-07	0.4969072395477606	77422.0962746229	3.3469915174399567	-10.706439633420796	0.03903903903903905	-194.78208099741832	117.7498274932512	180.5528943428768	290.5244027753353	1e+51	2.0340403401959069e+34	2.6861068754738094e+34	2179831.558773701	0.12425696070314834	0.2965788560684519	0.3059705309967169	1.6917219367443146	2.060837620897512	26.48691472979269	4.864243227679823e-13	2509.352430916454	9.928483575021608e-13
1315	./spectra/ph_sed_pwn_1315.txt	-8.44579139702296	0.15382324935757563	20.148225849729627	0.10320530784841446	22.371079189781906	0.0008685594465941838	0.0002272630251773046	0.2249047012007473	60413.62902872246	-13.628391036898153	-3.2857095158890828	0.06006006006006004	36.9978506116301	282.38088342644926	59.72640177387603	290.9897718880113	1e+51	2.1919636648739405e+34	6.7399620513745205e+38	1723.280116335081	0.14790236064752227	0.6573504985967558	0.3225160634028992	1.6956841500589261	2.1220728946286043	29.54316304866725	1.3569688190530293e-13	2713.492320566585	2.6433301060940593e-13
1318	./spectra/ph_sed_pwn_1318.txt	33.53428512699521	0.018423129745321065	12.750656454343323	0.07822398044952333	18.678628797669123	0.0002058669065403263	0.00012312937880908678	0.3856030200817911	84080.85512307704	-7.06967109644988	10.318744092057877	0.006006006006005982	338.2197217597332	89.83926017810114	232.7225543354068	420.2659397964296	1e+51	3.970128738360584e+34	2.2657893711667993e+40	134.6428322519303	0.09003692853040628	0.2495414380927232	0.4033464370183669	1.1824132395831657	2.1593246499154453	22.782276786257977	1.93085230648913e-13	2591.379790740603	5.926643254567216e-13
1321	./spectra/ph_sed_pwn_1321.txt	-36.4281033926981	-4.659173685333594	22.287417426138624	0.15050483450167865	16.969182709699755	0.02389610453184059	0.018827018981484374	0.010794621622494177	86698.72026193146	-5.108331488216252	-10.043233990503964	-1.3783783783783785	115.30878295073656	102.01828443762399	-26.80248411741399	156.2760984285193	1e+51	3.491339718926082e+34	1.0357052632564382e+39	2724.9806575808075	0.09661445607240927	0.5034114600138273	0.5834536920429112	1.5940711340898328	2.153036946038101	34.15642914488268	2.0652888907700686e-13	2942.974379260181	9.957876632050511e-13
1326	./spectra/ph_sed_pwn_1326.txt	-25.815934080384487	0.5510713249952608	5.285981064870372	0.07185168507189554	8.430261490311869	0.0008487741638700458	0.0004901443840259612	1.0788926264218544	33222.645631824875	0.9114490210720724	-3.6710528045150776	0.08108108108108103	73.46034764889565	-365.0242634293461	-501.50010729291597	624.6130747780096	1e+51	3.2251529315609086e+34	5.743875313412595e+38	598.1748387343366	0.09852092354393767	0.33501984056653633	0.3013448865409553	1.68500038069487	2.4921430110480154	49.22835518944235	3.6673824839463686e-12	2433.440933275008	8.949836511826167e-12
1327	./spectra/ph_sed_pwn_1327.txt	-60.16152754940442	6.933841043387701	9.122663063327918	0.13778707422140715	7.586910264065889	0.035991158238652565	0.04668538237324618	0.10093810010752928	13406.087901950914	4.752692211868442	-6.532992402488222	0.9159159159159158	65.80560743630336	-106.74876532775889	227.27336894107052	259.57438451990157	1e+51	2.4127061199400687e+34	2.298049041962013e+37	31989.783065013165	0.08761837924362859	0.10618010982469922	0.21953630218100653	1.52025921802158	2.4966447960556715	31.462518232243514	6.5396558854521e-13	3981.421818880685	2.2794165185856582e-12
1334	./spectra/ph_sed_pwn_1334.txt	-57.33529852349886	-0.05863684608815481	10.941259825563419	0.14242621676094258	8.802968071297649	3.819516886127948e-06	4.6458294542515264e-05	1.7461696178295405	97440.01724707974	3.7488488574878063	-7.4107171395923315	-0.009009009009009028	-421.3291464761407	467.15959090516463	47.15457861487368	630.8564712589863	1e+51	2.4325755871920327e+34	3.325464722457596e+39	290.28030133093154	0.09239439491758346	0.19638051354108554	0.3343716464135253	1.5917670055120294	2.5021587144109114	30.453630172499714	1.3853249899388423e-12	3772.285965073613	2.1674416778286674e-12
1340	./spectra/ph_sed_pwn_1340.txt	60.860607906820796	-13.850939870461653	1.6544426525283369	0.03572945887268622	5.306129571491911	4.8824540219936485e-05	0.0008390834029333851	0.07674533805719755	36702.9193652276	5.99138508425699	4.499808404192351	-1.2702702702702702	-43.67003293672175	-29.89087229584624	131.37382161055515	141.63197741987125	1e+51	2.466334384381216e+34	4.2392930080391406e+40	15.819352285145388	0.11611215602374532	0.4088221345942775	0.5558457641921015	1.5770522980469237	2.291198503007964	34.55175205872382	8.989971421157378e-13	3348.0325513398784	2.497299051194676e-12
1341	./spectra/ph_sed_pwn_1341.txt	-32.42756707915095	0.09791427975291844	0.3565549975168465	0.005812816142134001	7.028984214327124	5.080279453778191e-06	5.370764786790543e-05	3.687357315342096	18629.2686584918	2.5670538025080134	-3.769167575804064	0.012012012012012073	20.16597835105879	143.87998440960774	-155.9116736447715	213.1116293759636	1e+51	2.129745767967152e+34	3.1864190395653525e+38	225.68366523260548	0.09692085928941302	0.5811535414561775	0.4983400846181881	1.6984508015461148	2.5129206621818883	46.630905630771714	4.817870894942507e-12	3470.043146072421	8.568290029253943e-12
1345	./spectra/ph_sed_pwn_1345.txt	60.925704165037175	0.24939857179575978	0.12785585198955404	0.002123671947112752	6.898994650897608	9.541668659138288e-08	1.1086057717805287e-07	1.8013659733832812	73094.92468319721	5.147511272217124	6.029597392902695	0.03003003003003002	-232.1690237016346	26.980770605209926	89.93455679395109	250.43690234217786	1e+51	1.0349667050476789e+34	1.679593308214878e+35	193947.090985388	0.10690627972737138	0.17862760530405222	0.2251821146400185	1.3290507034320156	2.101882765603396	38.59708752204723	1.4455664554141805e-12	3106.462533474303	1.9624730246988505e-12
1348	./spectra/ph_sed_pwn_1348.txt	33.417422657064044	1.4416863478847657	0.4177687923648783	0.0028854953607070763	16.590834919022612	4.942551176696482e-07	1.0131747911071927e-06	0.10565279526472404	51230.92696872427	-5.3436616641153085	9.134254087740317	0.4174174174174173	-58.41557600300048	-283.15269105231727	286.77016554141983	407.21610210622146	1e+51	2.3456235583211988e+34	1.0412946134990851e+37	3906.0761447996974	0.13197966629530114	0.33005569955064623	0.21736646785202607	1.5168928940756734	2.4842914136600305	32.67182864767013	4.626891852851628e-13	3057.8255593071917	1.0085845323986602e-12
1350	./spectra/ph_sed_pwn_1350.txt	-17.992350578902222	0.3011050283427185	0.6955543421180862	0.006064478583938534	13.142870413323708	1.5230741408278808e-07	1.3886712513585636e-06	1.8004158127146677	71939.26738475374	-3.999982048100025	-4.059645423222913	0.06906906906906908	299.79569070336225	-234.92800145360226	-77.76518827730702	388.7364744130588	1e+51	3.2517078787488778e+34	3.264035986382564e+37	6788.574154816301	0.09592682535405	0.17995063272264758	0.5197318508874433	1.0659615400769866	2.1948402085803207	40.30878973352856	4.532321454005109e-12	2567.966825957046	4.8206495035567565e-12
1353	./spectra/ph_sed_pwn_1353.txt	-56.268774296706646	0.0527826180868092	0.7451661602705267	0.006548747216520604	13.039097226365238	6.32763733524056e-07	8.365010621283048e-07	0.6115818302265863	70719.83902629979	1.2594216838990984	-10.843981641379816	0.012012012012012073	-156.70675737201583	83.52032708727228	54.091501971932594	185.6301253255957	1e+51	1.7872161112342643e+34	1.556436176272556e+36	44273.81157756885	0.11895510215429622	0.4788161161959662	0.31033836850940755	1.6401381828338777	2.3162360573709533	33.2514194082109	6.277670031270966e-13	2842.4882902950453	9.104566646094528e-13
1354	./spectra/ph_sed_pwn_1354.txt	38.897803851941724	-3.6138322143691948	6.335864506544827	0.053848491221846505	13.482947457638884	0.05585008882266219	0.025564947816039008	0.0859231955277246	28594.782227395284	-1.9724704328435407	8.44955563395963	-0.8498498498498499	216.95719611954544	-159.99359184413748	51.57751410624054	274.4605879550337	1e+51	3.5686834619037397e+34	4.160871576612679e+36	27912.028781003355	0.09593704987109657	0.41212062442404906	0.9473028603870672	1.3900878280822064	2.4878183778558016	31.14248339938916	7.030078926739196e-13	3393.102458297889	2.8229973029210216e-12
1355	./spectra/ph_sed_pwn_1355.txt	20.857928064173894	1.3495182913981627	7.434964391718384	0.04576556127923265	18.616268564024878	3.8865196562877514e-05	4.541095700145919e-05	0.0879098981650267	74742.18465304491	-8.89144800492789	6.626519695548367	0.4384384384384384	-471.80761657674265	161.86573083054162	76.4335412981054	504.6236499734244	1e+51	3.976950830676288e+34	2.958712448484697e+39	165.34322702130493	0.0994457063058941	0.1626396798137117	0.5041730713614495	1.1650309015535896	2.046691560599748	34.01233466093537	4.7806852338191e-13	3138.5444312272357	9.472573279367802e-13
1358	./spectra/ph_sed_pwn_1358.txt	75.39455993177984	-0.01248165357986636	7.088057148132888	0.058921447565406876	13.784984353004475	8.486558998990388e-05	0.00011383277784244775	0.2520606926581933	42654.93053695192	5.023961358245646	13.33952547715179	-0.0030030030030029358	-15.007834722476499	-126.54861191022749	-16.113722950798252	128.45013953592118	1e+51	1.9613104425978609e+34	3.748636277048636e+40	75.56727967217648	0.09642506616957326	0.5628281024006774	0.4980313868038525	1.5284449626457166	2.4678294861740024	37.712424844047696	2.1522688258838348e-13	3579.6404326997845	3.492508417265144e-13
1361	./spectra/ph_sed_pwn_1361.txt	20.842068790305607	-0.3787353773816105	2.095802604537656	0.020332180200429505	11.81188025172899	0.0005217184071896623	0.00021341763859738537	1.5000185736214524	41540.03072864307	-2.5387250486037964	4.202495472482517	-0.0780780780780781	166.00673892244038	-94.87150810808434	52.56187486116613	198.2967249030767	1e+51	3.6147552152455597e+34	6.868433232391165e+36	17311.204706714383	0.06485513995773545	0.6205755522757372	0.2205479849006704	1.1913493516260765	2.09629110683464	42.22905422351308	5.452177526486551e-12	3194.3361986889868	6.464120054300254e-12
1368	./spectra/ph_sed_pwn_1368.txt	-75.34546953166983	0.5610602035104368	4.869358079299596	0.05198526980684377	10.733563232846445	0.0018798440459575879	0.00048255700303264515	0.2741121281914849	11386.49007452508	5.7846433709729626	-10.383889972818126	0.10510510510510518	-168.5559053681691	-310.0576719587614	-117.72174522105374	372.0285774948757	1e+51	2.9271033729848863e+34	1.1937010988582623e+36	45670.522336752685	0.11195923432976014	0.1708206839229956	0.5701159382687592	1.6346571684385225	2.1855700243940506	32.644943160417625	4.114108163173473e-13	2804.174138674391	6.362991676563026e-13
1369	./spectra/ph_sed_pwn_1369.txt	-43.00445138475659	0.11333359434271154	2.4363115231314194	0.026270440638633576	10.62718056333831	0.0003881937616770143	0.00032394946405862754	2.4386715638971825	3939.515929696413	0.7283504695309124	-7.248309348946857	0.02102102102102099	-6.5292821229574916	234.12971888855103	2.0927727505641767	234.23009304881944	1e+51	2.4813113022069456e+34	2.80830724062851e+37	1318.440330080631	0.08935079937316273	0.6259186677909618	0.2873558233551958	1.282636664188704	2.6959157710808648	30.022695308429995	1.0366083436321855e-12	2482.130563941057	2.974847125910893e-12
1370	./spectra/ph_sed_pwn_1370.txt	98.27039755641647	0.32684849984097875	2.9817000036161345	0.040566006910261444	8.422756413433232	0.00014696046052574768	4.4085722648320275e-05	0.3146625045178769	64207.465377075714	9.711551120551707	8.335026146773584	0.04804804804804797	-298.98527263978605	-324.8447740179863	171.08937212396177	473.4848400065785	1e+51	3.917545777280256e+34	4.9288819129320304e+36	15479.055281545201	0.1025178278420368	0.28217249020837953	0.30636355811756705	1.4477804281762203	2.054634597646336	26.834419540147977	1.913755718503193e-13	5087.257186662677	5.661728154131245e-13
1371	./spectra/ph_sed_pwn_1371.txt	13.655030190215372	0.6711285515875225	0.2451328264773533	0.010956490859824846	2.5637909775595613	4.296895298407375e-06	3.7676538213045753e-06	3.1443544641664625	85977.43150894286	6.008846230246958	0.6052067988360783	0.03003003003003002	99.73109591433712	55.649979845615924	-18.705543631554228	115.7286010960305	1e+51	2.0282170658791704e+34	5.026603551283136e+35	247787.66030316602	0.12575182813865274	0.4558258389520055	0.2556068588701569	1.470703108360169	2.0643475940700733	33.1773776675292	2.610704596863418e-12	3732.569994417608	3.339821483302752e-12
1373	./spectra/ph_sed_pwn_1373.txt	6.026384041095284	-3.784619970993401	5.021486449880425	0.06139677419780017	9.372149403484581	0.03995973231782171	0.025987567747459594	0.011161823220447644	60181.2077769842	-0.8000300568248598	0.9818026217570142	-0.6186186186186187	-122.63929797897677	20.40531096085293	-95.21050058103016	156.59442373557144	1e+51	3.4426325836503965e+34	2.607247267904596e+39	151.24082320694484	0.06984503356502618	0.4064567826748943	0.5815217839819989	1.1761612311829048	2.5866835715717973	30.57595542199008	2.37072655984788e-12	3588.788484470629	2.0338839360191442e-11
1376	./spectra/ph_sed_pwn_1376.txt	-4.585024209673348	0.7179891833336326	1.3082051848511262	0.00992924156209143	15.097756381498055	5.731545812985546e-06	0.000308684565661295	0.3916953570355465	51692.747746781824	-6.5482590275213655	-1.206795527991776	0.18918918918918914	137.26745056918466	146.56442115934817	-652.347304404263	682.554384718937	1e+51	3.064952673133008e+34	1.2485219415250344e+36	113214.43387804207	0.10199949510563636	0.4357094340692141	0.4840287323437368	1.5610222771246345	2.139574137150553	24.424652779140892	1.8657587884783632e-12	3100.6571887984564	3.3094571054406652e-12
1377	./spectra/ph_sed_pwn_1377.txt	55.269904488104906	6.843881525075016	4.859645100754373	0.11569486206332871	4.813295436046326	0.12025868535987037	0.03526760367020151	0.2281376739286641	22776.087930405763	5.77735062544268	3.9275955358953487	0.5735735735735736	-3.924100947390436	171.86045526670964	35.27990447476483	175.48813724145157	1e+51	3.8653446226227183e+34	4.1008254268204005e+37	2091.9786901073267	0.11592221508751913	0.6363500640729165	0.3986571385973656	1.6403211566591378	2.0619754926140663	24.47325650437499	1.9586068470361623e-12	3681.286547346786	3.5845589502814066e-12
1386	./spectra/ph_sed_pwn_1386.txt	-42.60698819196228	0.4738678832316015	2.070597308183741	0.02042077411895904	11.61919534642435	5.540869559240925e-05	2.012739893297389e-05	0.708362985071032	26752.938209402924	-0.05160406335237647	-7.865528207459401	0.09609609609609604	-25.457744281373746	-48.01136708414054	-105.07274932250657	118.29400138373128	1e+51	2.0976104610771485e+34	2.8822984918768114e+38	289.7897081782675	0.08204096654350787	0.29224482050554457	0.6784430022918658	1.2565077958876902	2.4523751650931938	27.98580131302952	1.6929941785594131e-12	4106.946484756418	2.599474469248893e-12
1388	./spectra/ph_sed_pwn_1388.txt	48.02916761693326	-0.033329433193009496	2.6319777933518917	0.014605766476723507	20.649545000601034	0.0015230318484630938	0.00033776231942138834	0.15197805926257718	13492.88737230946	-5.309426440325849	15.352631886183028	-0.012012012012012073	117.05641359420572	463.2407598678773	-6.002981516600815	477.83913752809616	1e+51	2.386078303908252e+34	6.810284943476752e+39	34.60041010596526	0.13159994263658778	0.3601703138727024	0.2742166749839721	1.1138282176659555	2.1048430329437413	31.994180863713822	1.209892787992863e-13	2773.5666712353027	2.500474722110411e-13
1389	./spectra/ph_sed_pwn_1389.txt	-24.166863422691424	-2.4024009873234755	6.754046024553715	0.04955641453041867	15.617684976307215	0.002725888880480757	0.0013696536046195838	0.11840947283971474	24891.71352866189	-5.736381101494158	-6.388189448922995	-0.6546546546546547	45.132036223491475	-510.3355917638036	37.91610513241034	513.7284768659433	1e+51	3.53715690871794e+34	1.5459672508985542e+37	6019.317725766875	0.08190852137315789	0.1932093050995418	0.3465410080469197	1.5289259457517654	2.6436784511972737	24.462891625059036	5.728948779987666e-13	2520.940074269369	1.7909963044852783e-12
1392	./spectra/ph_sed_pwn_1392.txt	-6.401436311156615	0.21470896342333287	3.531774546537272	0.026580474418249813	15.225895370208955	2.8897089018977437e-07	4.646264501928739e-06	1.8229364282620453	88435.03207737935	-6.630857567516903	-1.697581688257464	0.0570570570570571	112.34492520508594	878.2163830063539	62.25808030278197	887.559274732165	1e+51	2.242676093163264e+34	3.3533252633308723e+38	201.9732413712629	0.0974945938108912	0.24316458978460945	0.2182271092506292	1.0388599078247125	2.0692815888915197	33.82507117662917	2.8024119803871223e-12	4344.817778915861	2.774693595208181e-12
1393	./spectra/ph_sed_pwn_1393.txt	78.98455577155578	5.942582647772664	15.96379678229422	0.17715578802790619	10.325999235460912	0.0019914461132173366	0.000833867111958761	0.014189760731756302	21921.418525517285	6.537577021568447	10.08128204099176	1.069069069069069	14.259869751575053	-420.7440778462404	-69.18278545581947	426.6323718747103	1e+51	2.6367953327516067e+34	1.5268142051739865e+37	5677.863669199466	0.08442958756139789	0.4075369817912341	0.6132533755793284	1.1779871467635457	2.6370684396491897	29.596046312347607	2.5209808648962545e-13	2957.5971199347664	7.334882108188731e-13
1395	./spectra/ph_sed_pwn_1395.txt	21.26446903454621	7.875747721797982	1.5168315843471392	0.018838780068561548	9.226504536610667	8.444440487930827e-05	0.0005304156281342895	0.0642012493102311	86650.55531258928	-0.017226784136068662	3.3146447383990867	1.2642642642642643	-18.841549858186927	-34.26891535033235	-295.7393853098776	298.31383907524474	1e+51	2.5819041790661743e+34	2.829342511129791e+36	27465.174272305685	0.1209769646148436	0.4970862108429738	0.3371369526149741	1.2333707127020883	2.376580641173409	30.566402442944145	2.6582537368399527e-12	3116.30604508578	7.292503636935179e-12
1402	./spectra/ph_sed_pwn_1402.txt	68.02370526397603	0.5083741893284738	0.5763255726347445	0.009756407114054365	6.76909485884552	2.9295620252669534e-07	3.238483035616668e-07	0.9695757565778724	95265.1855127259	5.9669490450848315	6.276996961687793	0.06006006006006004	107.65082098157906	-123.97529898871502	-163.58022724089795	231.7694215411797	1e+51	3.5138271090631175e+34	6.385541178284923e+36	14287.767848585168	0.17704925544003378	0.19473785567472648	0.2882818738009098	1.2741129029103702	2.1346825680678183	33.06328541765006	8.170699879202769e-13	3273.729190345942	1.8902717305162094e-12
1403	./spectra/ph_sed_pwn_1403.txt	-4.0716589734076845	-0.7130898292021547	9.184232024322874	0.11183685555078808	9.410440988793074	0.000828715138541731	0.009478925244994033	0.04076285912393185	91863.56630686887	-0.8859623110583779	-0.6681277421470867	-0.11711711711711716	29.63830259966057	90.30937583238656	-55.70011107950016	110.166758681977	1e+51	3.7327153123048606e+34	1.5204318211554542e+39	473.7572312286868	0.11181081401514446	0.11902714393390935	0.6074834984483298	1.672719282007867	2.2217498057091	27.724564256662145	3.95960106361514e-12	3546.5642761531435	3.4070792764589823e-11
1405	./spectra/ph_sed_pwn_1405.txt	45.03630738731853	-0.07598944833385769	2.2372559539513346	0.11322504466976557	2.2642544741581347	0.016889754218544224	0.02100291913653869	2.788675081096643	18344.307705024665	6.899946606983942	1.6020825338339766	-0.0030030030030029358	133.83853990586357	-81.75123974911023	41.277212382126976	162.17221780159866	1e+51	3.976950830676288e+34	8.140934528759956e+37	4421.740278010757	0.10569848296951534	0.06950030542955858	0.41514701490412015	1.2228585810471848	2.184433920917393	36.86296844649753	1.815679627779972e-12	3802.52402711786	2.7216194235814413e-12
1410	./spectra/ph_sed_pwn_1410.txt	39.64550674451192	0.5210144566469754	1.3211476592855975	0.02083755107794277	7.2653625534179405	7.788925988760095e-08	0.00013936494006432071	1.941275668711768	77702.03023583037	2.9058532325443363	4.635369483837028	0.06606606606606602	683.3542338180688	-509.33791948806936	33.029515302351605	852.9297004950778	1e+51	2.272181338071135e+34	1.6925779731250724e+36	51835.52699912126	0.07353149215313133	0.33815319597336474	0.9341332452499592	1.2403109574445266	2.0347884774317944	23.861089017795955	3.908081312579337e-12	2134.3935393271986	6.2466059640360585e-12
1411	./spectra/ph_sed_pwn_1411.txt	10.531661806278464	0.08170106209375701	0.3718232547208608	0.002247997493839236	18.953671672478304	3.4084107312874876e-06	5.857003575641734e-06	0.6218255749360992	38101.9237417361	-10.134360190105397	3.464326733050998	0.027027027027027084	17.906161050005533	138.34414281273322	-207.76728982844475	250.2538294947664	1e+51	3.7802206076235583e+34	2.2524739855616803e+34	2366015.141139005	0.08389770310316241	0.29359333803696963	0.30653599428265604	1.4506043994311584	2.1176176750569367	48.61937558699388	5.618948151138969e-13	3305.821092065817	8.35819755180241e-13
1414	./spectra/ph_sed_pwn_1414.txt	-6.2204246513616805	-0.17972592821976743	2.7638874166095664	0.016541488720652225	19.146895699128365	2.1081110998094874e-05	1.009457294271464e-05	0.4954652382464129	42201.66259262464	-10.534072820314314	-2.07462757464026	-0.06006006006006015	-87.10686081824981	197.75145636709118	-4.988579848408556	216.1437707310101	1e+51	1.9493168224066448e+34	5.657798558474438e+37	2787.2515242121503	0.11688855011939235	0.4840316616509958	0.4466277441877171	1.2211333461713063	2.3039768581756457	20.26262050960435	6.775499680936312e-13	3062.826498060841	1.2752011254584098e-12
1417	./spectra/ph_sed_pwn_1417.txt	-68.37931682736934	2.748248854918348	4.1092602038344594	0.04979093994129193	9.457271046112842	0.001339447218504548	0.0005519244342586479	0.1073985572293384	37285.61773166121	5.019380155800119	-8.781778926012509	0.4534534534534535	-442.7105882578965	46.8150312221514	-46.245771196233996	447.5745563115918	1e+51	3.084968179144873e+34	2.4007877090920887e+36	24559.260209811557	0.09673035457566098	0.6341947862098181	0.4708284016909427	1.1144490041984327	2.0086751651235333	31.32325523826509	6.355201369131971e-13	4261.407913997593	1.6237298639287367e-12
1418	./spectra/ph_sed_pwn_1418.txt	-55.201394397001174	0.13082340251269853	0.8189588133912374	0.011892416107683934	7.8912279058583525	9.044384512413152e-12	5.593977728416006e-07	2.209789902811151	86051.32673748939	3.9965386086489936	-6.479968264570067	0.018018018018017945	-229.6408943447213	-59.532946026640005	400.05772739453795	465.1078340193129	1e+51	2.6094185521169688e+34	4.7702673045862316e+36	49107.669332203935	0.10583275397325932	0.4285224297425165	0.3365903372717552	1.1775582224523946	2.6447232558643554	45.029930740052855	2.219494053407793e-12	2394.2695768178696	2.632194474053413e-12
1424	./spectra/ph_sed_pwn_1424.txt	-21.437349754099387	-0.8751340484830102	0.30909874045249536	0.0021969253821119946	16.12258059946756	6.637835761585173e-05	0.0001316857800265455	0.2467415872184688	607.1463794452447	-6.505433906259947	-5.891852107563608	-0.24624624624624625	-58.677601972280776	-74.44928684880972	106.19891724948307	142.3515623745532	1e+51	2.4670296331815527e+34	3.2571398723195057e+37	2001.6588663555087	0.09576832986251001	0.30266318498841216	0.28958275522199434	1.2590961650837051	2.5484337257019094	28.28584435722943	8.871939831642357e-13	3027.056191244837	2.4251696503778455e-12
1425	./spectra/ph_sed_pwn_1425.txt	-33.53667122452895	4.312617627446157	1.2159715618301583	0.011748217739644923	11.860528816946216	0.006593671229934661	0.0019299464015831282	0.16767411235286694	22150.78513347776	-1.3581433415697142	-6.534040291263418	0.8918918918918919	18.033250421604787	85.80829685372993	-1110.1441311751694	1113.6014789467454	1e+51	3.1268372810892406e+34	2.1794368879692762e+39	44.86925330884737	0.10833108642352544	0.1129644836140404	0.34457685135884114	1.6143318032606095	2.214955536973384	28.72268603599062	8.940621566498258e-13	3141.5827919981634	2.813620804783837e-12
1426	./spectra/ph_sed_pwn_1426.txt	58.68376355015494	0.9436089170016566	4.7992624755584865	0.10399744281362398	5.288152770050226	0.0006759021771397532	0.00041059245142379677	0.941911330346241	65961.90844746622	5.751795967679253	4.517117460880174	0.08708708708708712	-202.1229233742843	56.434381399395285	-194.0577564439496	285.8267454129486	1e+51	2.0155436162711973e+34	4.046919985898515e+40	19.47054837572786	0.0911134638932804	0.17489692200982185	0.5678076371880274	1.600501340179096	2.217487866698498	29.13966110135583	1.982048163044586e-12	3213.660103725589	1.9755319861151103e-12
1427	./spectra/ph_sed_pwn_1427.txt	-31.870879287267908	-0.08679104405345717	0.36103154154814426	0.0034781064570093174	11.89473860681563	3.5486151130413927e-10	4.6470290116741496e-07	3.150178092604672	84866.00798309669	-1.601478104122851	-6.2804953616274215	-0.018018018018017945	-337.6715686775154	59.638489630928106	-119.07519640381122	362.9844902157648	1e+51	2.1672633765798783e+34	7.442363029258193e+35	216180.48011176914	0.07052854263543146	0.3468639205878682	0.6185873834348112	1.100882683389404	2.338556841494561	20.061075380724475	2.323686690212641e-12	3292.2020033833533	4.173285766015859e-12
1430	./spectra/ph_sed_pwn_1430.txt	129.8317390702664	-4.5900395715235	0.8565115204673156	0.019374274373682214	5.06594388106197	1.206590957702244e-05	0.02664176868400155	0.07419159256715145	46414.602062113496	11.734508265928906	3.877807388328472	-0.4054054054054054	10.942928990897062	406.3233720994665	-27.23601514187329	407.38216815416666	1e+51	2.350088874824759e+34	2.7017066498473354e+36	12557.346654114948	0.08181242098045789	0.6494251658841819	0.26723317460246765	1.470251088484856	2.5923966205525977	27.39707566783861	2.615181078536981e-13	3068.9072104385905	7.668343223264566e-13
1434	./spectra/ph_sed_pwn_1434.txt	44.71575447323694	6.815485420159214	10.836137899334853	0.1141173925723735	10.8811484888491	0.009072691113034105	0.004393489369363348	0.07035817844548192	10302.435565473555	0.8224300889335833	7.6017681823445455	1.2912912912912913	299.74709567137893	-85.27804369241196	-6.469040873668183	311.7090223096805	1e+51	2.29578772070396e+34	1.2792381398149509e+38	3676.135224246001	0.0738282349095715	0.07173798939939953	0.4363082145315057	1.5014740943905889	2.5853821414971203	30.96377612821209	8.177268296395221e-13	3634.9853354644983	1.6387807462083372e-12
1436	./spectra/ph_sed_pwn_1436.txt	2.546161663394849	-0.2049654971850581	2.728504074557147	0.016193876479079453	19.307515886707595	2.658737771735107e-06	1.8259187367955026e-06	0.4500570370453907	34761.362842114075	-10.78833120680985	0.8577169903700267	-0.06906906906906908	149.10961829153513	159.87608158598496	-113.64885426035879	246.3942000231096	1e+51	3.524200269618056e+34	1.0079538203532868e+40	44.24710993788689	0.09789888689330066	0.3742585275179715	0.2339883416371392	1.3379392208606595	2.61181506754232	36.0661733573335	6.039093525777214e-13	3977.780298495964	9.910360134831762e-13
1438	./spectra/ph_sed_pwn_1438.txt	30.683277312683995	-2.524047165673633	3.9676127121787808	0.04762471106122865	9.546615852598256	3.940051609362305e-05	5.474665223148072e-05	0.34042825999624965	65274.58801051921	0.2978637040301623	4.866834812227348	-0.4204204204204204	-654.6080050848218	75.57261024984615	36.47284369025468	659.9644900053023	1e+51	2.909345169886889e+34	1.881360133838347e+41	12.50365611828588	0.10139692749512816	0.5591449693796475	0.5771669201360525	1.0434459299786465	2.2482727296754583	29.21193049641266	3.2314890609019786e-12	2635.8049480928635	9.724308793105533e-12
1440	./spectra/ph_sed_pwn_1440.txt	-79.2503274211952	4.658084401548394	4.764928857210247	0.05199253899143144	10.501900601796994	0.004116670374063703	0.011652716453198202	0.021316148838431928	57696.31804071371	6.547671859932952	-10.283529213986176	0.8528528528528527	564.5465272177155	-101.38558635338293	626.2775742682478	849.244027677041	1e+51	2.4714934195361596e+34	4.019712575255285e+40	68.96090814277531	0.09950243819431297	0.08930699114002208	0.3767060875218452	1.5139017732963769	2.529905271428525	25.550309661242302	2.71561386893099e-13	3373.2327608693568	7.600656623976973e-13
1441	./spectra/ph_sed_pwn_1441.txt	57.5190885262036	-3.8667552550268387	12.809940735969304	0.11485656777813527	12.780367218743516	1.7307777752946165e-05	9.614133886492887e-05	0.03283562081492307	93314.28631746443	1.652328909929207	10.756597092910496	-0.8618618618618619	349.3715199027318	-218.66652646069767	-64.26358216798756	417.1394451578437	1e+51	2.7478576386432072e+34	6.199493555075176e+39	120.80800306796385	0.08552134246743588	0.08195293252529165	0.4194858681895853	1.3505726071657689	2.2242604581559826	30.021570460029483	3.295739623731387e-13	2886.2709862437678	1.27679682082247e-12
